ROAE / ROAA,(Total Patrimonio + Interés Minoritario + Provisiones) / Cartera Bruta,(Cartera Bruta + Caja & Eq. + Inversiones) / Pasivos con Costo,Provisiones / Cartera Bruta,Gasto en Provisiones / Cartera Bruta,Ingreso Neto por Intereses / (Cartera Bruta + Caja & Eq. + Inversiones) ,Gasto no financiero / Ingreso Total,Ingreso No Financiero / Ingreso Total,ROAA,Utilidad Neta / Ingreso Total,Ingreso Total / Total Activo x 4,ROAE,(Caja & Eq. + Inversiones) / Total Activo,Caretera Bruta / Depósitos Totales,Depósitos Totales / Total Pasivo,ROAE / ROAA PROM. LTM,(Total Patrimonio + Interés Minoritario + Provisiones) / Cartera Bruta PROM. LTM,(Cartera Bruta + Caja & Eq. + Inversiones) / Pasivos con Costo PROM. LTM,Provisiones / Cartera Bruta PROM. LTM,Gasto en Provisiones / Cartera Bruta PROM. LTM,Ingreso Neto por Intereses / (Cartera Bruta + Caja & Eq. + Inversiones)  PROM. LTM,Gasto no financiero / Ingreso Total PROM. LTM,Ingreso No Financiero / Ingreso Total PROM. LTM,ROAA PROM. LTM,Utilidad Neta / Ingreso Total PROM. LTM,Ingreso Total / Total Activo x 4 PROM. LTM,ROAE PROM. LTM,(Caja & Eq. + Inversiones) / Total Activo PROM. LTM,Caretera Bruta / Depósitos Totales PROM. LTM,Depósitos Totales / Total Pasivo PROM. LTM,Rating Soberano País de Origen Deuda LP Moneda Extranjera,Periodo,Rating Predicc,Rating Local Trad
14.2932168340383,0.213649138189192,1.09037311793563,0.045313319903188,2.25469787117962E-02,5.00974997861123E-02,0.467101978414763,0.374962494413674,1.31538728609618E-02,0.177769165016139,7.29309292833878E-02,0.191338478172949,0.223432711188021,1.0821764889804,0.717239289580284,14.7937267342556,0.197359379992068,1.08329361229789,4.12584391726404E-02,2.14486683071591E-02,4.99515545020561E-02,0.476849780682874,0.377828896576926,0.010767292105228,0.145873103565488,7.33396861421938E-02,0.159403194830231,0.21403836979733,1.07990126580606,0.726907754189551,BBB-,3T18,BBB-,AAA
14.5969300926656,0.213422335824481,1.09266668454226,4.63370737332487E-02,2.94064141954251E-02,4.68177997923698E-02,0.479972501670284,0.437571931446571,1.35799723111341E-02,0.173549839703929,7.55079261766146E-02,0.196216880167764,0.225920309805958,1.0761890427352,0.714231167299766,14.8121707457626,0.203396966326473,1.08741950984736,4.44000990254791E-02,0.022503264257368,4.92990614429596E-02,0.476936380730879,0.38959520679508,1.21532563357763E-02,0.162544238409782,7.37538359607898E-02,0.179456411523397,0.218694562060403,1.08040648584101,0.721662442470578,BBB-,4T18,BBB-,AAA
14.898455288268,0.215187953919625,1.07551125982509,4.72452900951775E-02,1.92733216966474E-02,4.71522934861888E-02,0.452295883296368,0.398293079896976,1.17830575931271E-02,0.16817029957281,7.02577833180634E-02,0.173749909201065,0.227054060768274,1.05912236820476,0.712206236299647,14.6511847298509,0.209588000306704,1.08538092084782,4.55718687334372E-02,2.23987423470566E-02,4.85834753053816E-02,0.469870871587655,0.397660338541969,1.25490087094779E-02,0.169016767684327,7.32314832173102E-02,0.184615973026112,0.221673012419847,1.07662871785975,0.717446253240827,BBB-,1T19,BBB-,AAA
14.2541685972435,0.211759265428754,1.07796562736572,4.63957326116301E-02,2.15930590205539E-02,4.73868642812746E-02,0.493062645707586,0.398283131486903,1.05606257370705E-02,0.147856724818886,7.10963476724313E-02,0.153844084606617,0.213951985352325,1.07503411018159,0.723117118401261,14.5106927030538,0.213504673340513,1.08412917241718,4.63228540858111E-02,2.32049434061057E-02,4.78636143364864E-02,0.47310825227225,0.402277659311031,1.22693821255734E-02,0.166836507277941,7.24482466126243E-02,0.178787338037099,0.222589766778644,1.07313050252549,0.716698452895239,BBB-,2T19,BBB-,AAA
14.2944359735076,0.216026398975792,1.07819835189814,4.72512783443524E-02,2.19676676517855E-02,4.87283851826697E-02,0.489543316765174,0.395277028714179,1.08945627659555E-02,0.149629292281067,7.25579783541988E-02,0.155512735773371,0.214381700125491,1.07396838210958,0.722472100305507,14.5109974879212,0.214098988537163,1.0810854809078,4.68073436961022E-02,0.023060115641103,4.75213356856257E-02,0.478718586859853,0.407356292886157,1.17045546018218E-02,0.159801539094173,0.072355008880327,0.169830902437204,0.220327014013012,1.07107847580778,0.718006655576545,BBB-,3T19,BBB-,AAA
14.404736545156,0.211068654100265,1.08094601859934,4.60335198086099E-02,2.15121055960778E-02,4.78451322018407E-02,0.485642999879815,0.3974178288554,1.06574436257743E-02,0.145305741146878,7.18088879780463E-02,0.152940221351519,0.216551997835935,1.07419638684506,0.72232678315817,14.4629491010438,0.213510568106109,1.07815531442207,4.67314552149425E-02,2.10865384912662E-02,4.77781687879935E-02,0.480136211412236,0.397317767238364,1.09739224304819E-02,0.152740514454911,0.071430249330685,0.159011737733143,0.217984936020506,1.07058031183525,0.720030559541146,BBB-,4T19,BBB-,AAA
13.8890989424564,0.220229498999426,1.08308243185573,4.75243678636749E-02,2.01526466775924E-02,4.92151435208079E-02,0.484848884706525,0.398335817126433,1.26249878488607E-02,0.172137399345719,7.36833290201001E-02,0.178560397219531,0.216997299189481,1.07573526587132,0.720773197458484,14.2106100145909,0.214770954376059,1.08004810742973,4.68012246570668E-02,2.13063697365024E-02,4.82938812966482E-02,0.488274461764775,0.397328451545729,1.11844049944153E-02,0.153732289398138,7.22866357561941E-02,0.16021435973776,0.215470745625808,1.07473353625189,0.722172299830855,BBB-,1T20,BBB-,AAA
13.9677941376115,0.217696796781968,1.08344302051917,4.63762195737773E-02,1.96205552671709E-02,4.83001319057951E-02,0.482911265035895,0.39531151990645,1.27567195759675E-02,0.173734785910996,7.20406792402815E-02,0.177689524150565,0.217968662355404,1.07635108285971,0.719757799926896,14.1390163996829,0.216255337214362,1.08141745571809,4.67963463976036E-02,2.08132437981567E-02,4.85221982027783E-02,0.485736616596852,0.396585548650616,1.17334284541395E-02,0.160201804671165,7.25227186481567E-02,0.166175719623747,0.216474914876578,1.07506277942142,0.721332470212264,BBB-,2T20,BBB-,AAA
13.8750185576879,0.219200996281939,1.08469408385192,4.61196058095111E-02,1.97940483586815E-02,4.85810036679071E-02,0.482570635987227,0.396371708210934,1.27180361121794E-02,0.173279994559325,7.25531903478096E-02,0.17704413097781,0.219203415037924,1.07597738450855,0.719015128186607,14.034162045728,0.217048986540899,1.08304138870654,4.65134282638933E-02,2.02698389748806E-02,4.84853528240877E-02,0.483993446402365,0.396859218524804,1.21892967906955E-02,0.16611448024073,7.25215216465594E-02,0.171558568424856,0.217680343604686,1.07556503002116,0.720468227182539,BBB-,3T20,BBB-,AAA
14.0630459714008,0.215066233341444,1.08460599138853,4.46835015586367E-02,0.019550365698266,4.80394618566522E-02,0.481242676957104,0.39756273438346,0.012345504469612,0.16777060514155,7.20016808849184E-02,0.172472474248099,0.219284031865444,1.0758194091848,0.719249514706017,13.9487394022891,0.218048381351194,1.08395638190384,0.0461759237014,1.97794040004277E-02,4.85339352377906E-02,0.482893365671688,0.396895444906819,1.26113120016549E-02,0.171730696239397,7.25697198732774E-02,0.176441631649001,0.218363352112064,1.0759707856061,0.719698910069501,BBB-,4T20,BBB-,AAA
13.6003247010861,0.221849511123143,1.0846362248955,4.53473603393629E-02,1.90330792176831E-02,4.92778506401063E-02,0.480998499461085,0.392041370527875,1.28195459662653E-02,0.175879232669329,7.29189738216318E-02,0.177267560652279,0.217776694259862,1.07680441631904,0.719849729338144,13.8765458419466,0.218453384382123,1.08434483016378,0.045631671820322,1.94995121354504E-02,4.85496120176152E-02,0.481930769360328,0.39532183325718,1.26599515310061E-02,0.1726661545703,7.23786310736603E-02,0.176118422507188,0.218558200879659,1.07623807321803,0.719468043039416,BBB-,1T21,BBB-,AAA
13.7206216906063,0.218802303880831,1.08337700079771,4.39786981465321E-02,1.86280089520792E-02,4.86232356442949E-02,0.477520157463952,0.392643919792178,1.30835650284424E-02,0.178241356231058,7.20431436050912E-02,0.178739086572599,0.216563024665662,1.07665835687895,0.720786286727449,13.8147527301953,0.218729761156839,1.08432832523341,4.50322914635107E-02,1.92513755566775E-02,4.86303879522401E-02,0.480582992467342,0.394654933228612,1.27416628941248E-02,0.173792797150315,7.23792471648628E-02,0.176380813112697,0.218206791457223,1.07631489172284,0.719725164739554,BBB-,2T21,BBB-,AAA
13.6009757698874,0.220124434994549,1.08288178390491,4.35357829572422E-02,1.88067534057383E-02,4.88683510925162E-02,0.478850319588458,0.393335922706269,1.29923125883226E-02,0.177511124112094,7.23637777081315E-02,0.177473073504918,0.216598047974931,1.07569741792819,0.720510516022938,13.7462420332451,0.218960620834992,1.08387525024666,4.43863357504434E-02,1.90045518184416E-02,4.87022248083924E-02,0.47965291336765,0.393895986852445,1.28102320131606E-02,0.174850579538508,7.23318940049432E-02,0.176488048744474,0.217555449691475,1.07624490007775,0.720099011698637,BBB-,3T21,BBB-,AAA
13.803297679892,0.215958121911161,1.08335237914405,4.20227526752332E-02,0.018583457600867,4.81391222902803E-02,0.479377924931329,0.394241030098938,1.25702381792752E-02,0.171989970146572,7.15410868899807E-02,0.172257215712562,0.217394037845722,1.07579936828371,0.720279554638431,13.6813049603679,0.219183592977421,1.08356184718554,4.37211485295926E-02,1.87628247940919E-02,4.87271399167994E-02,0.479186725361206,0.393065560781315,1.28664154405764E-02,0.175905420789763,7.22167455062088E-02,0.17643423411059,0.217082951186544,1.07623988985247,0.72035652168174,BBB-,4T21,BBB-,AAA
13.5012632160828,0.221536183965515,1.08355646257099,4.26614110362953E-02,1.90296693942985E-02,4.92984625857056E-02,0.475035904994721,0.393579527152483,1.12878192713358E-02,0.154704620760273,7.29466626002917E-02,0.154085220231944,0.216916885002605,1.07590376349397,0.720031103653533,13.6565395891171,0.219105261188014,1.08329190660441,4.30496612038257E-02,1.87619723382457E-02,4.87322929031992E-02,0.477696076744615,0.393450099937467,0.012483483766844,0.170611767812499,7.22236677008738E-02,0.170638649005506,0.21686799887223,1.0760147266462,0.720401865260588,BBB-,1T22,BBB-,AAA
13.6811227445023,0.217631867540047,1.08271334051418,4.14373273265704E-02,0.018636321037456,4.82856452797533E-02,0.474661081241706,0.393896106117959,1.13570864355366E-02,0.155731064092664,7.15666993111918E-02,0.154369018121009,0.217258405115392,1.07502888295899,0.71994062031197,13.6466648525911,0.218812652102818,1.08312599153353,4.24143184988353E-02,1.87640503595899E-02,4.86478953120638E-02,0.476981307689053,0.393763146518912,1.20518641186176E-02,0.164984194777901,7.21045566273989E-02,0.164546131892608,0.217041843984662,1.07560735816621,0.720190448656718,BBB-,2T22,BBB-,AAA
13.637435896056,0.217947043901018,1.08230857606278,4.10376641333514E-02,1.88049224759992E-02,0.048821526114295,0.474457795678783,0.392907195073548,1.14077359309851E-02,0.15634898619626,7.21838731356292E-02,0.155818362467342,0.217099296723948,1.07455237589089,0.719964258093505,13.6557798841333,0.218268304329435,1.082982689573,4.17897887928626E-02,1.87635926271552E-02,4.86361890675085E-02,0.475883176711635,0.393655964610732,1.16557199542832E-02,0.159693660298942,7.20595804842733E-02,0.159132454133215,0.217167156171917,1.07532109765689,0.72005388417436,BBB-,3T22,BBB-,AAA
13.8921895918486,0.21291412678836,1.08207995939845,3.96284351469554E-02,1.85822031259116E-02,4.82030195518802E-02,0.474841971825478,0.393052431685292,1.10682649312317E-02,0.151687546717861,7.14509835292848E-02,0.152369474874997,0.217454834965552,1.07444326476794,0.720078032007026,13.6780028621224,0.217507305548735,1.0826645846366,4.11912094107931E-02,1.87632790084163E-02,4.86521633829085E-02,0.474749188435172,0.393358815007321,1.12802266422723E-02,0.154618054441765,7.20370546440994E-02,0.154160518923823,0.217182355451874,1.07498207177795,0.720003503516509,BBB-,4T22,BBB-,AAA
13.6151827498407,0.217710819698665,1.08296607047997,4.02427451111819E-02,0.019025853710687,4.92736766861989E-02,0.476081801047876,0.392572072549177,0.01021473641566,0.140315627100844,7.28282611697986E-02,0.140476614142928,0.216872343066957,1.07546465787215,0.720175830059604,13.7064827455619,0.216550964482023,1.08251698661384,4.05865429295148E-02,1.87623250875135E-02,4.86459669080318E-02,0.475010662448461,0.393106951356494,1.10119559283534E-02,0.151020806026907,7.20074542864761E-02,0.150758367401569,0.217171219967962,1.07487229537249,0.720039685118026,BBB-,1T23,BBB-,AAA
13.7924166485222,0.213608408515395,1.08295487408169,3.91101445316792E-02,1.86360740000483E-02,4.83616001772931E-02,0.475096849927777,0.392657198703055,1.03497664529643E-02,0.141859289991829,0.071634170819434,0.141842146044194,0.217251190477773,1.07549336105152,0.720215837454143,13.7343062215669,0.21554509972586,1.08257737000572,0.040004747230792,1.87622633281615E-02,4.86649556324168E-02,0.475119604619978,0.392797224502768,1.07601259327103E-02,0.147552862501698,7.20243221635366E-02,0.147626649382365,0.217169416308558,1.07498841489563,0.720108489403569,BBB-,2T23,BBB-,AAA
13.7721335311087,0.213677654144335,1.08315097700159,3.87619946692282E-02,1.88057756870744E-02,4.88495368955624E-02,0.475112514064884,0.391961119836053,1.04141826668007E-02,0.142620656989068,7.22635605342949E-02,0.143529946847388,0.217314107536478,1.07559502631432,0.720148301552644,13.7679806303301,0.214477752286689,1.08278797024042,3.94358298647612E-02,1.87624766309303E-02,4.86719583277337E-02,0.475283284216504,0.392560705693394,1.05117376166642E-02,0.1441207801999,7.20442440132031E-02,0.144554545477377,0.21722311901169,1.07524907750148,0.720154500268354,BBB-,3T23,BBB-,AAA
14.0596156463631,0.208198963800293,1.08329139631797,3.73895947468868E-02,1.85675960432873E-02,0.048270047359108,0.474769687154725,0.391856751741509,1.01608761176822E-02,0.138869817471419,7.16020949206606E-02,0.141414343768464,0.218002749071128,1.0756882689456,0.720105070805952,13.8098371439587,0.213298961539672,1.0830908294703,0.038876119764744,1.87588248602742E-02,4.86887152795406E-02,0.475265213048815,0.392261785707449,1.02848904132768E-02,0.14091634788829,0.072082021861047,0.141815762700743,0.217360097538084,1.0755603285459,0.720161259968086,BBB-,4T23,BBB-,AAA
13.7285473824007,0.21334999401383,1.08329460175982,3.79803228125547E-02,1.90216754786345E-02,4.94621709418204E-02,0.465816090117455,0.391194992014416,1.04594429321341E-02,0.143095038153486,7.30628003293751E-02,0.145302976633282,0.217344730021743,1.07568513581722,0.720083755059134,13.8381783020987,0.212208755118463,1.08317296229027,3.83105141900872E-02,1.87577803022611E-02,0.048735838843446,0.47269878531621,0.391917515573758,1.03460670423953E-02,0.141611200651451,7.21406566509412E-02,0.143022353323332,0.21747819427678,1.07561544803217,0.720138241217968,BBB-,1T24,BBB-,AAA
13.9017849145026,0.209876253803164,1.08324468147882,3.69541680225388E-02,1.86407296610538E-02,4.84989670855996E-02,0.465430418271771,0.391361113433422,1.05488467339776E-02,0.144304842585888,7.17766431394268E-02,0.145745203571173,0.217693591507397,1.07564073934772,0.720089914874707,13.8655203685938,0.211275716440405,1.08324541413955,3.77715200628021E-02,1.87589442175125E-02,4.87701805705226E-02,0.470282177402209,0.39159349425635,1.03958371126487E-02,0.142222588799965,7.21762747309394E-02,0.143998117705077,0.217588794534186,1.07565229260622,0.720106760573109,BBB-,2T24,BBB-,AAA
13.8377583542626,0.210410572664884,1.0832114671974,3.66647407035163E-02,1.88093130389533E-02,4.88347752455671E-02,0.466399209897877,0.391392348381776,1.05468181064347E-02,0.144501801101025,7.22349582442589E-02,0.146277662118928,0.217547076749837,1.075618296337,0.720107944825759,13.8819265743822,0.210458946070543,1.0832605366885,3.72472065713741E-02,1.87598285554822E-02,4.87664901580238E-02,0.468103851360457,0.391451301392781,1.04289959725572E-02,0.142692874827955,7.21691241584304E-02,0.144685046522962,0.217647036837526,1.07565811011189,0.720096671391388,BBB-,3T24,BBB-,AAA
14.1114431186422,0.205438572007976,1.08317662203141,3.54027343372015E-02,1.85712302341577E-02,0.048121282985316,0.466912875613681,0.39194803887469,1.02583458824089E-02,0.140560087808423,0.071423780891146,0.143373169511638,0.218070437127729,1.07560488881381,0.720125089262306,13.894883442452,0.209768848122464,1.08323184311686,3.67504914689528E-02,1.87607371031998E-02,4.87292990645758E-02,0.466139648475196,0.391474123176076,1.04533634137388E-02,0.143115442412206,7.21245456510517E-02,0.145174752958755,0.217663958851677,1.07563726507894,0.720101676005476,BBB-,4T24,BBB-,AAA
13.8196549065431,0.210254058896331,1.08308693874091,3.59730600125336E-02,1.90176848592796E-02,4.92975862411219E-02,0.46726015801044,0.391262910793209,9.77123832173014E-03,0.134016839659696,7.28704424893335E-02,0.136445031142018,0.217414892438889,1.07552492031347,0.720130668505025,13.9176603234876,0.208994864343089,1.08317992736214,3.62486757689475E-02,1.87597394483611E-02,4.86881528894012E-02,0.466500665448442,0.391491102870774,1.02813122611378E-02,0.140845892788758,7.20764561910413E-02,0.142960266585939,0.217681499455963,1.075597211203,0.720113404366949,BBB-,1T25,BBB-,AAA
14.0145370990211,0.206556342528382,1.08301836747241,3.50361281331981E-02,1.86440275505664E-02,4.83567822346118E-02,0.466831727175677,0.391465256938515,9.86734288639754E-03,0.13528588568723,7.16343191328904E-02,0.137335512109657,0.217819400810145,1.07544935787577,0.720125443016637,13.9458483696173,0.208164886524393,1.08312334886053,3.57691657966124E-02,1.87605639207392E-02,4.86526066766542E-02,0.466850992674419,0.391517138747047,1.01109362992428E-02,0.138591153564093,7.20408751894072E-02,0.14085784372056,0.21771295178165,1.07554936583501,0.720122286402432,BBB-,2T25,BBB-,AAA
13.9699000170473,0.20686650661275,1.0830151876248,3.48010796112042E-02,1.88133453518408E-02,4.88357508160394E-02,0.466922485131504,0.390837038556867,9.92922735300894E-03,0.136066899581434,7.22419597873924E-02,0.138929322904038,0.217752125926665,1.07543282053894,0.72011464288824,13.9788837853134,0.20727887001136,1.08307427896738,3.53032505235343E-02,1.87615719989611E-02,4.86528505692723E-02,0.466981811482826,0.39137831129082,9.95653861088639E-03,0.136482428184196,7.20426255751906E-02,0.139020758916838,0.217764214075857,1.0755029968855,0.720123960918052,BBB-,3T25,BBB-,AAA
14.2599921192183,0.201817576919437,1.08299402309704,3.36386310661196E-02,1.85751767979983E-02,4.82595337369084E-02,0.466581531965315,0.390746910694825,9.72317979147551E-03,0.132993137571137,7.15678178316837E-02,0.137258067202378,0.218333112738264,1.07540838402262,0.720110578582889,14.0160210354575,0.206373621239225,1.08302862923379,3.48622247057639E-02,1.87625586399213E-02,4.86874132571704E-02,0.466898975570734,0.391078029245854,9.82274708815303E-03,0.134590690624874,0.072078634810325,0.137491983339523,0.217829882978491,1.0754538706877,0.720120333248198,BBB-,4T25,BBB-,AAA
13.9621965272221,0.206332498549405,1.08295882615122,3.41527526470308E-02,1.90037251178147E-02,4.93889043195069E-02,0.466924654164962,0.390102776749137,9.74661982853289E-03,0.133424419310902,7.29632186908397E-02,0.137518437582667,0.217728787123335,1.07537535872453,0.720111209050032,14.0516564406272,0.205393231152493,1.08299660108637,3.44071478643882E-02,0.018759068704555,4.87102427767666E-02,0.466815099609365,0.390787995734836,9.81659246485372E-03,0.134442585537676,7.21018288607016E-02,0.137760334949685,0.217908356649602,1.07541648029047,0.72011546838445,BBB-,1T26,BBB-,AAA
14.1439399714675,0.202974291077724,1.08297911138661,3.32910263794611E-02,1.86458473734501E-02,4.85506402063606E-02,0.466160557797261,0.389950544730437,9.86336450749461E-03,0.134869037548284,7.18307001217676E-02,0.138620988909315,0.218100615597136,1.0753984571089,0.720114490320774,14.0840071587388,0.204497718289829,1.08298678706492,3.39708724259539E-02,1.87595236602759E-02,4.87587072697038E-02,0.466647307264761,0.390409317682816,9.81559787012799E-03,0.134338373502939,7.21509241079209E-02,0.138081704149599,0.21797866034635,1.07540375509875,0.720112730210484,BBB-,2T26,BBB-,AAA
14.0812969606928,0.203556457126164,1.08303321731208,3.31048020158641E-02,1.88172173321241E-02,4.89153523003353E-02,0.466957052479732,0.389928028100159,9.8768900646929E-03,0.135202399856209,7.23328054107916E-02,0.139385016026379,0.217992013088737,1.07545486252344,0.7201174526,14.1118563946502,0.203670205918183,1.08299129448674,3.35468030271189E-02,1.87604916553468E-02,4.87786076407778E-02,0.466655949101817,0.39018206506864,9.80251354804898E-03,0.134122248571633,7.21736355137707E-02,0.138195627430185,0.218038632136868,1.07540926559487,0.720113432638424,BBB-,3T26,BBB-,AAA
